fp_page,page_type,ecr_type,player,id,pos,team,ecr,sd,best,worst,sportsdata_id,player_filename,yahoo_id,cbs_id,player_owned_avg,player_owned_espn,player_owned_yahoo,player_image_url,player_square_image_url,rank_delta,bye,mergename,scrape_date,tm
/nfl/rankings/best-ball-overall.php,best-overall,bo,Josh Downs,24706,WR,IND,102.0,11.72,89,119,,josh-downs.php,,,81.7,,,,,,13.0,Josh Downs,2026-05-29,IND
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jayden Reed,23020,WR,GB,103.83,6.59,95,112,,jayden-reed.php,,,81.8,,,,,,11.0,Jayden Reed,2026-05-29,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Bo Nix,22910,QB,DEN,105.33,5.59,95,112,,bo-nix.php,,,91.3,,,,,,10.0,Bo Nix,2026-05-29,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Matthew Stafford,9451,QB,LAR,105.5,4.75,99,112,,matthew-stafford.php,,,92.7,,,,,,11.0,Matthew Stafford,2026-05-29,LAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Blake Corum,23013,RB,LAR,106.0,11.18,91,124,,blake-corum.php,,,86.9,,,,,,11.0,Blake Corum,2026-05-29,LAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Travis Kelce,11594,TE,KC,107.0,7.66,96,116,,travis-kelce.php,,,91.9,,,,,,5.0,Travis Kelce,2026-05-29,KCC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kyler Murray,18600,QB,MIN,107.17,5.98,100,117,,kyler-murray.php,,,80.1,,,,,,6.0,Kyler Murray,2026-05-29,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jared Goff,15501,QB,DET,111.67,12.32,89,128,,jared-goff.php,,,77.0,,,,,,6.0,Jared Goff,2026-05-29,DET
/nfl/rankings/best-ball-overall.php,best-overall,bo,Romeo Doubs,23794,WR,NE,111.67,11.9,94,127,,romeo-doubs.php,,,78.1,,,,,,11.0,Romeo Doubs,2026-05-29,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,George Kittle,16499,TE,SF,112.5,6.8,102,122,,george-kittle.php,,,92.3,,,,,,8.0,George Kittle,2026-05-29,SFO
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jordan Love,19246,QB,GB,114.17,4.88,109,123,,jordan-love.php,,,64.8,,,,,,11.0,Jordan Love,2026-05-29,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jacory Croskey-Merritt,27316,RB,WAS,115.33,7.78,102,126,,jacory-croskeymerritt.php,,,79.6,,,,,,7.0,Jacory Croskey-Merritt,2026-05-29,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kenneth Gainwell,23310,RB,TB,115.5,2.63,113,120,,kenneth-gainwell.php,,,86.7,,,,,,10.0,Kenneth Gainwell,2026-05-29,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Baker Mayfield,17237,QB,TB,116.5,6.05,109,127,,baker-mayfield.php,,,64.9,,,,,,10.0,Baker Mayfield,2026-05-29,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jayden Higgins,27077,WR,HOU,116.67,7.99,100,123,,jayden-higgins.php,,,55.1,,,,,,8.0,Jayden Higgins,2026-05-29,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Xavier Worthy,23019,WR,KC,117.0,10.12,103,127,,xavier-worthy.php,,,82.3,,,,,,5.0,Xavier Worthy,2026-05-29,KCC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jake Ferguson,22718,TE,DAL,117.33,9.05,105,129,,jake-ferguson.php,,,90.9,,,,,,14.0,Jake Ferguson,2026-05-29,DAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Isaiah Likely,23781,TE,NYG,117.5,13.15,97,134,,isaiah-likely.php,,,86.1,,,,,,8.0,Isaiah Likely,2026-05-29,NYG
/nfl/rankings/best-ball-overall.php,best-overall,bo,Malik Willis,23499,QB,MIA,118.83,8.27,102,128,,malik-willis.php,,,59.4,,,,,,6.0,Malik Willis,2026-05-29,MIA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyler Shough,23096,QB,NO,120.17,9.48,106,133,,tyler-shough.php,,,68.9,,,,,,8.0,Tyler Shough,2026-05-29,NOS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Rachaad White,23891,RB,WAS,120.67,11.5,97,135,,rachaad-white.php,,,78.6,,,,,,7.0,Rachaad White,2026-05-29,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Aaron Jones Sr.,16673,RB,MIN,122.5,9.48,107,137,,aaron-jones.php,,,88.3,,,,,,6.0,Aaron Jones,2026-05-29,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dalton Kincaid,25247,TE,BUF,123.83,18.05,101,155,,dalton-kincaid.php,,,73.0,,,,,,7.0,Dalton Kincaid,2026-05-29,BUF
/nfl/rankings/best-ball-overall.php,best-overall,bo,Oronde Gadsden II,25997,TE,LAC,126.0,11.85,109,143,,oronde-gadsden-ii.php,,,68.7,,,,,,7.0,Oronde Gadsden,2026-05-29,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Quentin Johnston,23123,WR,LAC,126.67,14.95,104,141,,quentin-johnston.php,,,81.0,,,,,,7.0,Quentin Johnston,2026-05-29,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jordan Mason,22969,RB,MIN,127.83,5.7,118,136,,jordan-mason.php,,,65.2,,,,,,6.0,Jordan Mason,2026-05-29,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Omar Cooper Jr.,28127,WR,NYJ,127.83,4.18,119,132,,omar-cooper-jr.php,,,53.2,,,,,,13.0,Omar Cooper,2026-05-29,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Mark Andrews,17269,TE,BAL,128.83,4.49,122,136,,mark-andrews.php,,,87.0,,,,,,13.0,Mark Andrews,2026-05-29,BAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Khalil Shakir,23748,WR,BUF,129.83,3.29,124,135,,khalil-shakir.php,,,75.5,,,,,,7.0,Khalil Shakir,2026-05-29,BUF
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dallas Goedert,17270,TE,PHI,130.5,5.5,125,142,,dallas-goedert.php,,,91.0,,,,,,10.0,Dallas Goedert,2026-05-29,PHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jonathon Brooks,26148,RB,CAR,131.33,18.08,112,157,,jonathon-brooks.php,,,61.4,,,,,,5.0,Jonathon Brooks,2026-05-29,CAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chris Rodriguez Jr.,22986,RB,JAC,131.5,13.43,118,154,,chris-rodriguez-jr.php,,,53.9,,,,,,7.0,Chris Rodriguez,2026-05-29,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Matthew Golden,26024,WR,GB,131.83,11.2,114,146,,matthew-golden.php,,,74.4,,,,,,11.0,Matthew Golden,2026-05-29,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jalen Coker,26403,WR,CAR,135.83,12.18,120,151,,jalen-coker.php,,,57.9,,,,,,5.0,Jalen Coker,2026-05-29,CAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyler Allgeier,24172,RB,ARI,136.67,11.41,119,151,,tyler-allgeier.php,,,61.7,,,,,,14.0,Tyler Allgeier,2026-05-29,ARI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Sam Darnold,17236,QB,SEA,137.67,5.31,132,146,,sam-darnold.php,,,52.3,,,,,,11.0,Sam Darnold,2026-05-29,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Denzel Boston,27339,WR,CLE,141.83,4.14,137,148,,denzel-boston.php,,,45.7,,,,,,11.0,Denzel Boston,2026-05-29,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jonah Coleman,27320,RB,DEN,142.33,12.04,133,167,,jonah-coleman.php,,,43.4,,,,,,10.0,Jonah Coleman,2026-05-29,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,C.J. Stroud,23071,QB,HOU,142.83,7.86,132,155,,cj-stroud.php,,,48.1,,,,,,8.0,CJ Stroud,2026-05-29,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Zach Charbonnet,23152,RB,SEA,146.0,22.27,124,191,,zach-charbonnet.php,,,74.7,,,,,,11.0,Zach Charbonnet,2026-05-29,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Brenton Strange,25345,TE,JAC,146.67,7.76,137,158,,brenton-strange.php,,,59.6,,,,,,7.0,Brenton Strange,2026-05-29,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Juwan Johnson,19562,TE,NO,147.17,11.13,136,170,,juwan-johnson.php,,,59.8,,,,,,8.0,Juwan Johnson,2026-05-29,NOS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyrone Tracy Jr.,22980,RB,NYG,147.83,7.69,138,157,,tyrone-tracy-jr.php,,,49.8,,,,,,8.0,Tyrone Tracy,2026-05-29,NYG
/nfl/rankings/best-ball-overall.php,best-overall,bo,Rashid Shaheed,24687,WR,SEA,149.83,10.14,133,162,,rashid-shaheed.php,,,52.2,,,,,,11.0,Rashid Shaheed,2026-05-29,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Keaton Mitchell,25360,RB,LAC,151.67,6.26,143,159,,keaton-mitchell.php,,,39.7,,,,,,7.0,Keaton Mitchell,2026-05-29,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kenyon Sadiq,26055,TE,NYJ,152.67,23.34,130,202,,kenyon-sadiq.php,,,75.0,,,,,,13.0,Kenyon Sadiq,2026-05-29,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Stefon Diggs,13981,WR,FA,152.83,10.19,140,169,,stefon-diggs.php,,,56.1,,,,,,,Stefon Diggs,2026-05-29,FA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Cam Ward,24755,QB,TEN,153.67,11.41,138,174,,cam-ward.php,,,43.7,,,,,,9.0,Cam Ward,2026-05-29,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Woody Marks,27520,RB,HOU,154.17,7.36,144,165,,woody-marks.php,,,67.6,,,,,,8.0,Woody Marks,2026-05-29,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dylan Sampson,27102,RB,CLE,155.33,11.63,134,170,,dylan-sampson.php,,,37.5,,,,,,11.0,Dylan Sampson,2026-05-29,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,Bryce Young,22900,QB,CAR,156.5,16.17,138,190,,bryce-young.php,,,41.3,,,,,,5.0,Bryce Young,2026-05-29,CAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jalen McMillan,23179,WR,TB,157.33,20.2,129,183,,jalen-mcmillan.php,,,42.2,,,,,,10.0,Jalen McMillan,2026-05-29,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chig Okonkwo,23982,TE,WAS,157.5,7.54,148,171,,chigoziem-okonkwo.php,,,42.8,,,,,,7.0,Chigoziem Okonkwo,2026-05-29,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Isiah Pacheco,24333,RB,DET,159.0,12.22,139,177,,isiah-pacheco.php,,,59.5,,,,,,6.0,Isiah Pacheco,2026-05-29,DET
/nfl/rankings/best-ball-overall.php,best-overall,bo,Emmett Johnson,28107,RB,KC,161.67,14.0,144,185,,emmett-johnson.php,,,31.8,,,,,,5.0,Emmett Johnson,2026-05-29,KCC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jauan Jennings,19590,WR,MIN,164.33,17.76,137,185,,jauan-jennings.php,,,46.4,,,,,,6.0,Jauan Jennings,2026-05-29,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Hunter Henry,15561,TE,NE,166.0,13.0,146,180,,hunter-henry.php,,,68.4,,,,,,11.0,Hunter Henry,2026-05-29,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Antonio Williams,25418,WR,WAS,166.67,15.77,149,196,,antonio-williams-wr.php,,,29.2,,,,,,7.0,Antonio Williams,2026-05-29,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Daniel Jones,18232,QB,IND,167.17,26.8,147,226,,daniel-jones.php,,,52.6,,,,,,13.0,Daniel Jones,2026-05-29,IND
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jalen Nailor,24177,WR,LV,168.5,20.19,148,204,,jalen-nailor.php,,,32.0,,,,,,13.0,Jalen Nailor,2026-05-29,LVR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Braelon Allen,24346,RB,NYJ,169.0,25.42,144,221,,braelon-allen.php,,,34.6,,,,,,13.0,Braelon Allen,2026-05-29,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyjae Spears,25323,RB,TEN,169.0,6.78,158,176,,tyjae-spears.php,,,61.1,,,,,,9.0,Tyjae Spears,2026-05-29,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,T.J. Hockenson,18290,TE,MIN,169.5,19.47,145,198,,tj-hockenson.php,,,67.4,,,,,,6.0,TJ Hockenson,2026-05-29,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jerry Jeudy,19201,WR,CLE,170.5,11.84,152,190,,jerry-jeudy.php,,,45.9,,,,,,11.0,Jerry Jeudy,2026-05-29,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dalton Schultz,17349,TE,HOU,170.67,15.4,146,189,,dalton-schultz.php,,,38.1,,,,,,8.0,Dalton Schultz,2026-05-29,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Alvin Kamara,16421,RB,NO,172.33,16.35,155,199,,alvin-kamara.php,,,58.1,,,,,,8.0,Alvin Kamara,2026-05-29,NOS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Brian Robinson Jr.,20094,RB,ATL,173.83,16.3,152,200,,brian-robinson-jr.php,,,40.0,,,,,,11.0,Brian Robinson,2026-05-29,ATL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Germie Bernard,26039,WR,PIT,175.0,17.89,153,199,,germie-bernard.php,,,22.4,,,,,,9.0,Germie Bernard,2026-05-29,PIT
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kaytron Allen,24362,RB,WAS,178.0,18.78,154,211,,kaytron-allen.php,,,24.8,,,,,,7.0,Kaytron Allen,2026-05-29,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tank Bigsby,22908,RB,PHI,178.83,5.18,168,184,,tank-bigsby.php,,,28.1,,,,,,10.0,Tank Bigsby,2026-05-29,PHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Mike Washington Jr.,28108,RB,LV,179.67,20.95,150,211,,mike-washington-jr.php,,,30.9,,,,,,13.0,Mike Washington,2026-05-29,LVR
/nfl/rankings/best-ball-overall.php,best-overall,bo,AJ Barner,26335,TE,SEA,180.5,12.37,160,195,,aj-barner.php,,,41.6,,,,,,11.0,AJ Barner,2026-05-29,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Brandon Aiyuk,19252,WR,SF,181.33,11.91,162,197,,brandon-aiyuk.php,,,41.7,,,,,,8.0,Brandon Aiyuk,2026-05-29,SFO
/nfl/rankings/best-ball-overall.php,best-overall,bo,Travis Hunter,26034,WR,JAC,182.0,28.88,153,230,,travis-hunter.php,,,67.6,,,,,,7.0,Travis Hunter,2026-05-29,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Calvin Ridley,17258,WR,TEN,182.5,12.95,159,200,,calvin-ridley.php,,,37.7,,,,,,9.0,Calvin Ridley,2026-05-29,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kayshon Boutte,22989,WR,NE,183.67,8.71,173,195,,kayshon-boutte.php,,,30.8,,,,,,11.0,Kayshon Boutte,2026-05-29,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Emanuel Wilson,25885,RB,SEA,184.67,22.4,144,216,,emanuel-wilson.php,,,30.0,,,,,,11.0,Emanuel Wilson,2026-05-29,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Isaac TeSlaa,27446,WR,DET,185.17,15.68,163,206,,isaac-teslaa.php,,,26.5,,,,,,6.0,Isaac TeSlaa,2026-05-29,DET
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tre' Harris,26215,WR,LAC,187.17,8.39,177,202,,tre-harris.php,,,23.8,,,,,,7.0,Tre Harris,2026-05-29,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Darnell Mooney,19810,WR,NYG,188.83,12.44,171,209,,darnell-mooney.php,,,21.7,,,,,,8.0,Darnell Mooney,2026-05-29,NYG
/nfl/rankings/best-ball-overall.php,best-overall,bo,Adonai Mitchell,24357,WR,NYJ,190.33,10.86,175,208,,adonai-mitchell.php,,,23.1,,,,,,13.0,Adonai Mitchell,2026-05-29,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jaylin Noel,27122,WR,HOU,194.33,24.07,161,223,,jaylin-noel.php,,,18.2,,,,,,8.0,Jaylin Noel,2026-05-29,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dontayvion Wicks,24354,WR,PHI,195.83,18.74,172,221,,dontayvion-wicks.php,,,15.0,,,,,,10.0,Dontayvion Wicks,2026-05-29,PHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Greg Dulcich,23153,TE,MIA,197.83,21.13,156,226,,greg-dulcich.php,,,15.6,,,,,,6.0,Greg Dulcich,2026-05-29,MIA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chris Bell,26038,WR,MIA,197.83,17.22,170,226,,chris-bell.php,,,26.9,,,,,,6.0,Chris Bell,2026-05-29,MIA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jacoby Brissett,15642,QB,ARI,198.5,16.46,175,218,,jacoby-brissett.php,,,30.8,,,,,,14.0,Jacoby Brissett,2026-05-29,ARI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Geno Smith,11687,QB,NYJ,174.8,22.19,156,217,,geno-smith.php,,,25.3,,,,,,13.0,Geno Smith,2026-05-29,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Nicholas Singleton,24343,RB,TEN,200.67,54.92,167,322,,nick-singleton.php,,,30.7,,,,,,9.0,Nicholas Singleton,2026-05-29,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tre Tucker,25337,WR,LV,177.4,19.68,141,196,,tre-tucker.php,,,28.8,,,,,,13.0,Tre Tucker,2026-05-29,LVR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chris Brazzell II,28047,WR,CAR,202.5,9.79,189,216,,chris-brazzell-ii.php,,,17.6,,,,,,5.0,Chris Brazzell,2026-05-29,CAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Fernando Mendoza,28013,QB,LV,180.4,4.22,176,186,,fernando-mendoza.php,,,42.9,,,,,,13.0,Fernando Mendoza,2026-05-29,LVR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Cade Otton,23181,TE,TB,208.83,13.55,193,230,,cade-otton.php,,,26.8,,,,,,10.0,Cade Otton,2026-05-29,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Pat Freiermuth,20163,TE,PIT,187.8,23.66,156,229,,pat-freiermuth.php,,,25.0,,,,,,9.0,Pat Freiermuth,2026-05-29,PIT
/nfl/rankings/best-ball-overall.php,best-overall,bo,Zachariah Branch,25419,WR,ATL,212.17,11.11,199,231,,zachariah-branch.php,,,23.1,,,,,,11.0,Zachariah Branch,2026-05-29,ATL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Gunnar Helm,27109,TE,TEN,214.0,13.87,198,237,,gunnar-helm.php,,,26.0,,,,,,9.0,Gunnar Helm,2026-05-29,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Elijah Sarratt,27463,WR,BAL,215.0,15.77,198,238,,elijah-sarratt.php,,,19.4,,,,,,13.0,Elijah Sarratt,2026-05-29,BAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ryan Flournoy,26398,WR,DAL,194.0,32.35,152,247,,ryan-flournoy.php,,,20.4,,,,,,14.0,Ryan Flournoy,2026-05-29,DAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,De'Zhaun Stribling,28138,WR,SF,195.0,19.52,161,220,,dezhaun-stribling.php,,,16.1,,,,,,8.0,DeZhaun Stribling,2026-05-29,SFO
/nfl/rankings/best-ball-overall.php,best-overall,bo,Terrance Ferguson,23091,TE,LAR,216.83,6.49,209,227,,terrance-ferguson.php,,,26.9,,,,,,11.0,Terrance Ferguson,2026-05-29,LAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Houston Texans,8120,DST,HOU,167.25,22.7,149,205,,houston-defense.php,,,94.2,,,,,,8.0,Houston Texans,2026-05-29,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tank Dell,25361,WR,HOU,198.0,17.49,177,228,,nathaniel-dell.php,,,30.0,,,,,,8.0,Tank Dell,2026-05-29,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Aaron Rodgers,9001,QB,PIT,198.2,32.96,164,258,,aaron-rodgers.php,,,27.3,,,,,,9.0,Aaron Rodgers,2026-05-29,PIT
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ted Hurst III,28130,WR,TB,218.67,17.99,186,239,,ted-hurst.php,,,16.2,,,,,,10.0,Ted Hurst,2026-05-29,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Deshaun Watson,16398,QB,CLE,199.8,35.04,141,240,,deshaun-watson.php,,,18.7,,,,,,11.0,Deshaun Watson,2026-05-29,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyreek Hill,15802,WR,FA,200.2,18.28,179,231,,tyreek-hill.php,,,49.0,,,,,,,Tyreek Hill,2026-05-29,FA
/nfl/rankings/best-ball-overall.php,best-overall,bo,James Conner,16447,RB,ARI,221.33,39.41,170,300,,james-conner.php,,,41.1,,,,,,14.0,James Conner,2026-05-29,ARI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Denver Broncos,8090,DST,DEN,173.0,21.61,158,210,,denver-defense.php,,,92.4,,,,,,10.0,Denver Broncos,2026-05-29,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Pat Bryant,27211,WR,DEN,223.0,25.07,192,266,,pat-bryant.php,,,20.9,,,,,,10.0,Pat Bryant,2026-05-29,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Deebo Samuel Sr.,18244,WR,FA,204.4,28.97,172,256,,deebo-samuel.php,,,42.1,,,,,,,Deebo Samuel,2026-05-29,FA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Seattle Seahawks,8260,DST,SEA,176.75,20.98,163,213,,seattle-defense.php,,,95.2,,,,,,11.0,Seattle Seahawks,2026-05-29,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Malik Washington,26314,WR,MIA,206.0,17.55,189,238,,malik-washington.php,,,20.5,,,,,,6.0,Malik Washington,2026-05-29,MIA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Cooper Kupp,16433,WR,SEA,225.17,18.79,201,260,,cooper-kupp.php,,,20.7,,,,,,11.0,Cooper Kupp,2026-05-29,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Mike Gesicki,17272,TE,CIN,225.33,23.04,187,255,,mike-gesicki.php,,,18.5,,,,,,6.0,Mike Gesicki,2026-05-29,CIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ray Davis,26191,RB,BUF,225.67,17.23,202,250,,ray-davis.php,,,20.9,,,,,,7.0,Ray Davis,2026-05-29,BUF
/nfl/rankings/best-ball-overall.php,best-overall,bo,Rashod Bateman,19794,WR,BAL,225.83,21.54,196,252,,rashod-bateman.php,,,13.0,,,,,,13.0,Rashod Bateman,2026-05-29,BAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Malachi Fields,27994,WR,NYG,226.33,16.43,205,255,,malachi-fields.php,,,18.3,,,,,,8.0,Malachi Fields,2026-05-29,NYG
/nfl/rankings/best-ball-overall.php,best-overall,bo,Los Angeles Rams,8280,DST,LAR,180.0,21.41,166,217,,los-angeles-rams-defense.php,,,76.1,,,,,,11.0,Los Angeles Rams,2026-05-29,LAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Philadelphia Eagles,8230,DST,PHI,181.25,21.84,167,219,,philadelphia-defense.php,,,81.3,,,,,,10.0,Philadelphia Eagles,2026-05-29,PHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chimere Dike,27315,WR,TEN,229.17,19.33,211,259,,chimere-dike.php,,,22.0,,,,,,9.0,Chimere Dike,2026-05-29,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kimani Vidal,26355,RB,LAC,230.0,38.28,202,314,,kimani-vidal.php,,,25.1,,,,,,7.0,Kimani Vidal,2026-05-29,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Troy Franklin,23092,WR,DEN,230.0,10.52,212,243,,troy-franklin.php,,,22.6,,,,,,10.0,Troy Franklin,2026-05-29,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,David Njoku,16399,TE,LAC,212.6,17.58,194,242,,david-njoku.php,,,34.0,,,,,,7.0,David Njoku,2026-05-29,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Minnesota Vikings,8170,DST,MIN,189.25,20.22,174,224,,minnesota-defense.php,,,63.6,,,,,,6.0,Minnesota Vikings,2026-05-29,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ja'Kobi Lane,27337,WR,BAL,217.0,49.56,134,280,,jakobi-lane.php,,,20.2,,,,,,13.0,JaKobi Lane,2026-05-29,BAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Bryce Lance,28129,WR,NO,217.8,30.28,162,245,,bryce-lance.php,,,4.3,,,,,,8.0,Bryce Lance,2026-05-29,NOS
/nfl/rankings/best-ball-overall.php,best-overall,bo,New England Patriots,8180,DST,NE,192.25,21.41,176,229,,new-england-defense.php,,,80.9,,,,,,11.0,New England Patriots,2026-05-29,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jacksonville Jaguars,8140,DST,JAC,192.75,21.61,177,230,,jacksonville-defense.php,,,65.5,,,,,,7.0,Jacksonville Jaguars,2026-05-29,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Los Angeles Chargers,8250,DST,LAC,194.75,21.61,179,232,,los-angeles-chargers-defense.php,,,48.3,,,,,,7.0,Los Angeles Chargers,2026-05-29,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Green Bay Packers,8110,DST,GB,196.25,21.37,180,233,,green-bay-defense.php,,,36.7,,,,,2.0,11.0,Green Bay Packers,2026-05-29,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Eli Stowers,23144,TE,PHI,238.33,42.83,192,324,,eli-stowers.php,,,30.8,,,,,,10.0,Eli Stowers,2026-05-29,PHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Pittsburgh Steelers,8240,DST,PIT,198.0,22.66,181,237,,pittsburgh-defense.php,,,66.0,,,,,4.0,9.0,Pittsburgh Steelers,2026-05-29,PIT
/nfl/rankings/best-ball-overall.php,best-overall,bo,Michael Penix Jr.,22973,QB,ATL,223.2,19.28,191,248,,michael-penix-jr.php,,,23.5,,,,,,11.0,Michael Penix,2026-05-29,ATL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Sean Tucker,23679,RB,TB,224.4,39.08,182,290,,sean-tucker.php,,,22.5,,,,,,10.0,Sean Tucker,2026-05-29,TBB
